created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 03:32:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,652,623,1Obefiend,85498,999,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","Kuala Lumpur, Wilayah Persekut"
Sat Jun 19 03:32:16 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,2165,162,MushypeaJane,1568,2412,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",London Ontario
Sat Jun 19 03:32:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income countries got LESS THAN 1%! @UKParliament @BorisJohnson must #VOWnow to #VaccinateOurWorld and support the #TRIPSwaiver! #G7UK @G7 #PeoplesVaccine #PeopleNotProfits https://t.co/lhcGBNfG0P",0.11979166666666669,0.5333333333333333,en,2,1,BnhKiu4,53,86,,"[{'text': 'COVID19', 'indices': [43, 51]}]","[{'screen_name': 'Chinh53454833', 'name': 'Dr. Chinh AHF VIETNAM', 'id': 1251048588605415427, 'id_str': '1251048588605415427', 'indices': [3, 17]}]",
Sat Jun 19 03:32:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,166,67,InFullBloomUS,17843,358,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",Southwest Florida
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411015] 
KASTURBA SPECIALITY HOSPITAL
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dose2… https://t.co/WKXFDDOFf6",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/8naQlbZ6E1",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/xYckX0imRP",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/OZdeR6WMGa",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/RLgr24SqBP",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411040] 
Chatrapati Shahu Maharaj PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/Xkwvx3F3oD",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Sat Jun 19 03:32:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/FRL9UPvspl",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Sat Jun 19 03:32:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.11666666666666665,0.45,en,129,22,anildhc,90,611,,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]",
Sat Jun 19 03:32:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@jkenney @tanya_fir Be careful with those vaccines; you shall really listen to the experts. 
#FauciEmail #CCP≠CHINE… https://t.co/58rXUNj3tJ",0.05,0.6,en,0,0,youfa1111,27,421,False,"[{'text': 'FauciEmail', 'indices': [93, 104]}, {'text': 'CCP', 'indices': [105, 109]}]","[{'screen_name': 'jkenney', 'name': 'Jason Kenney', 'id': 21525682, 'id_str': '21525682', 'indices': [0, 8]}, {'screen_name': 'tanya_fir', 'name': 'Tanya Fir', 'id': 932481038021926912, 'id_str': '932481038021926912', 'indices': [9, 19]}]",
Sat Jun 19 03:33:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,653,624,bumblebygfs,11,55,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",✿
Sat Jun 19 03:33:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,169,68,OssoffWarnockGA,2866,5003,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",Blue America
Sat Jun 19 03:33:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,2174,163,loisdelia,91,522,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Toronto
Sat Jun 19 03:33:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","14,634 organisations have applied to get Sinopharm’s Covilo vaccine to inoculate 4,545,272 staff as an alternative… https://t.co/CkYHI2oMH5",0.0,0.0,en,0,0,Thenationth,502823,66,False,[],[],Bangkok Thailand
Sat Jun 19 03:34:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,171,69,RRozen1,368,705,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",St. Louis
Sat Jun 19 03:34:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,657,628,Jimmyeon,460,853,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Bakal ke merata tempat
Sat Jun 19 03:34:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,657,629,amrsrf,1191,1038,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",F
Sat Jun 19 03:34:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","President Biden made a clear &amp; powerful statement of investigation of #COVID19:
-G7 communique will change the world’s attitudes to CCP China
-CCP pretends to be helpful &amp; promote vaccines
-But the world won’t listen to China. People can see the results!
#UnrestrictedBioweapon",0.23750000000000002,0.6916666666666667,en,1155,824,9tKMy3eg4ntUc4Z,2461,1336,,"[{'text': 'COVID19', 'indices': [92, 100]}]","[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}]",
Sat Jun 19 03:35:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,658,631,sodeyyum,127,160,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Sat Jun 19 03:35:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TelGlobalHealth @WHOAFRO @jriggers Nigeria has labs that can make #Covax vaccines for #Covid19. They have been blo… https://t.co/n0WU7L6lhg,0.0,0.0,en,0,0,bprophetable,3655,5002,,"[{'text': 'Covax', 'indices': [67, 73]}, {'text': 'Covid19', 'indices': [87, 95]}]","[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [0, 16]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [17, 25]}, {'screen_name': 'jriggers', 'name': 'Jennifer Rigby', 'id': 174663886, 'id_str': '174663886', 'indices': [26, 35]}]",active locally globally
Sat Jun 19 03:35:05 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",.@GovWhitmer announces state will open to full capacity on June 22. More than nine million vaccines administered as new COVID cases fall to one-year low. Read more in a recent update at https://t.co/lAVrdaGV47 and find #COVID19 news in Michigan at https://t.co/niRBexCYOy. https://t.co/lkqgfScVUK,0.21233766233766233,0.43636363636363634,en,434,138,Travelbug2497,202,851,,[],"[{'screen_name': 'migovernment', 'name': 'Michigan.gov', 'id': 16780392, 'id_str': '16780392', 'indices': [3, 16]}, {'screen_name': 'GovWhitmer', 'name': 'Governor Gretchen Whitmer', 'id': 102071743, 'id_str': '102071743', 'indices': [19, 30]}]","Manitou Beach, Michigan"
Sat Jun 19 03:35:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus",0.24666666666666665,0.3533333333333334,en,1679,1167,9tKMy3eg4ntUc4Z,2461,1336,,"[{'text': 'COVID19', 'indices': [24, 32]}]","[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [42, 47]}]",
Sat Jun 19 03:35:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,660,633,Meowwwissa,4366,991,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Hell
Sat Jun 19 03:35:52 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,2180,164,RuralHomeCareBG,1409,2569,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Bruce,Grey,Huron,Perth ON"
Sat Jun 19 03:36:01 +0000 2021,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",A new #clinicaltrial at Children’s Hospital Colorado will provide key information on vaccines for kids of the age of 5 and less than 11. @ChildrensColo | #CTRC https://t.co/G6PudnRpaq,-0.010101010101010102,0.5070707070707071,en,2,1,COpediatricEM,858,485,,"[{'text': 'clinicaltrial', 'indices': [17, 31]}]","[{'screen_name': 'CCTSI', 'name': 'CCTSI', 'id': 198948364, 'id_str': '198948364', 'indices': [3, 9]}]","Denver, CO"
Sat Jun 19 03:36:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/eZ9ETn4piJ",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Sat Jun 19 03:36:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,0.0,0.0,en,662,634,mrsgreychia,30,181,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",malacca
Sat Jun 19 03:36:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,177,70,hamoflamuncha,112,3361,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",
Sat Jun 19 03:36:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,662,635,HaziqAimann,283,882,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Kuala Lumpur Federal Territory
Sat Jun 19 03:36:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Finally, some dogs work (good antibodies titers), some cannot distinguish thieves/owners (adverse effects &amp; viral vaccine-escape mutations), some even help thieves to break your door (antibody-depend effects)...
Among them, CCP vaccines bring you psycho dogs or even wild wolves.",0.26666666666666666,0.6666666666666666,en,1557,1307,9tKMy3eg4ntUc4Z,2461,1336,,[],"[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}]",
Sat Jun 19 03:36:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,663,637,nsqifn,378,185,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Sat Jun 19 03:36:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","23) Regarding J&amp;J, I have no direct evidence-based position. However… it’s not technically a 2-dose vaccine. if you’re interested what some immunologists think… read thread 🧵 below… but the CDC needs to put out guidance on this soon. Very soon.",0.1,0.325,en,256,97,patapie,171,63,,[],"[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]",
Sat Jun 19 03:36:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Finally, some dogs work (good antibodies titers), some cannot distinguish thieves/owners (adverse effects &amp; viral vaccine-escape mutations), some even help thieves to break your door (antibody-depend effects)...
Among them, CCP vaccines bring you psycho dogs or even wild wolves. https://t.co/e5r6TAoD8G",0.26666666666666666,0.6666666666666666,en,1559,1307,waynexfwang,1374,661,,[],"[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}]","New York, USA"
Sat Jun 19 03:36:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How could you believe there will be efficient vaccines against #UnrestrictedBioweapon?
#COVID19 virus is just the first step of CCP’s #UnrestrictedBiowarfare strategy to CONQUER the world at LOW COST.
Not enough? More virus candidates and activators are in CCP’s arsenal! https://t.co/cYDk5o9RT1",0.21875,0.4083333333333333,en,2534,2011,9tKMy3eg4ntUc4Z,2461,1336,,"[{'text': 'UnrestrictedBioweapon', 'indices': [81, 103]}, {'text': 'COVID19', 'indices': [105, 113]}]","[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}]",
